flight_id,route,date,aircraft,capacity,base_price
FL00485,NYC-LAX,2023-04-28,B737,180,407.04
FL00486,NYC-BOS,2023-02-04,A321,150,196.95
FL00487,NYC-CHI,2023-12-15,A321,150,243.99
FL00488,NYC-BOS,2023-12-22,B737,150,165.81
FL00489,NYC-CHI,2023-10-22,B737,220,185.15
FL00490,NYC-LAX,2023-07-01,B737,150,391.95
FL00491,CHI-MIA,2023-03-25,A320,220,260.6
FL00492,CHI-MIA,2023-12-08,B737,180,253.65
FL00493,CHI-MIA,2023-08-08,A321,220,217.92
FL00494,NYC-LAX,2023-02-13,A320,180,303.17
FL00495,NYC-LAX,2023-03-25,A320,220,452.65
FL00496,NYC-BOS,2023-01-07,B737,150,311.0
FL00497,NYC-CHI,2023-07-18,A321,220,346.39
FL00498,NYC-LAX,2023-01-21,A320,180,381.15
FL00499,NYC-CHI,2023-03-28,A320,220,311.74
FL00500,LAX-SF,2023-12-07,A321,150,209.3
FL00501,CHI-MIA,2023-06-10,A320,150,237.2
FL00502,NYC-CHI,2023-03-27,A320,220,278.33
FL00503,NYC-LAX,2023-03-02,A320,150,421.44
FL00504,NYC-LAX,2023-06-26,A321,180,434.66
FL00505,NYC-LAX,2023-07-17,B737,180,388.17
FL00506,NYC-BOS,2023-04-22,B737,180,284.51
FL00507,NYC-LAX,2023-04-08,B737,180,393.84
FL00508,CHI-MIA,2023-02-28,A321,180,283.58
FL00509,NYC-CHI,2023-11-15,A321,220,214.67
FL00510,NYC-BOS,2023-03-09,B737,220,248.9
FL00511,CHI-MIA,2023-08-20,B737,220,239.19
FL00512,NYC-LAX,2023-03-07,B737,180,425.57
FL00513,NYC-LAX,2023-02-13,B737,220,390.98
FL00514,CHI-MIA,2023-06-27,A321,150,345.79
FL00515,LAX-SF,2023-11-03,A321,150,234.18
FL00516,CHI-MIA,2023-03-26,A320,150,234.63
FL00517,NYC-LAX,2023-08-26,A321,220,339.04
FL00518,CHI-MIA,2023-09-20,B737,180,253.53
FL00519,LAX-SF,2023-10-10,A320,220,239.96
FL00520,NYC-BOS,2023-09-17,A321,150,237.89
FL00521,LAX-SF,2023-10-29,A320,220,218.27
FL00522,NYC-BOS,2023-08-11,B737,180,248.77
FL00523,LAX-SF,2023-11-21,A321,220,285.62
FL00524,NYC-LAX,2023-05-13,B737,180,529.48
FL00525,LAX-SF,2023-09-22,A320,150,255.05
FL00526,LAX-SF,2023-12-30,A320,220,289.53
FL00527,CHI-MIA,2023-08-04,A320,150,288.91
FL00528,CHI-MIA,2023-10-04,B737,180,249.31
FL00529,CHI-MIA,2023-06-12,B737,180,238.25
FL00530,NYC-CHI,2023-10-06,B737,220,263.1
FL00531,NYC-LAX,2023-12-16,A320,220,401.9
FL00532,CHI-MIA,2023-03-07,A320,180,254.07
FL00533,LAX-SF,2023-07-20,A321,220,276.04
FL00534,NYC-BOS,2023-04-27,A321,150,238.66
FL00535,NYC-BOS,2023-02-08,B737,180,258.47
FL00536,LAX-SF,2023-04-01,A321,220,272.4
FL00537,NYC-CHI,2023-05-22,B737,180,305.63
FL00538,LAX-SF,2023-11-30,A321,180,283.02
FL00539,LAX-SF,2023-12-10,A320,150,261.65
FL00540,LAX-SF,2023-10-02,A321,180,229.11
FL00541,NYC-LAX,2023-07-25,A320,220,353.23
FL00542,NYC-LAX,2023-04-30,A321,220,454.3
FL00543,NYC-BOS,2023-10-13,A320,150,252.58
FL00544,CHI-MIA,2023-07-22,A320,180,232.6
FL00545,NYC-BOS,2023-11-30,A321,150,278.51
FL00546,NYC-LAX,2023-07-02,A321,220,485.53
FL00547,NYC-BOS,2023-06-07,B737,150,201.22
FL00548,NYC-CHI,2023-05-29,A320,220,280.17
FL00549,NYC-BOS,2023-06-21,A320,220,257.95
FL00550,NYC-LAX,2023-01-08,B737,150,432.1
FL00551,NYC-BOS,2023-11-28,A321,220,247.73
FL00552,NYC-LAX,2023-11-04,A321,180,443.78
FL00553,NYC-BOS,2023-11-03,B737,150,292.97
FL00554,LAX-SF,2023-12-14,A321,220,241.85
FL00555,CHI-MIA,2023-03-08,B737,150,262.73
FL00556,NYC-CHI,2023-12-27,A321,220,305.73
FL00557,NYC-LAX,2023-09-19,A321,180,405.31
FL00558,LAX-SF,2023-04-03,A321,180,235.91
FL00559,NYC-BOS,2023-05-22,A320,220,204.86
FL00560,NYC-LAX,2023-02-18,A320,150,438.0
FL00561,NYC-LAX,2023-12-19,B737,220,454.22
FL00562,NYC-LAX,2023-12-29,B737,180,371.12
FL00563,NYC-LAX,2023-11-01,A320,150,355.69
FL00564,LAX-SF,2023-07-02,A321,220,258.06
FL00565,NYC-LAX,2023-07-11,A321,150,380.04
FL00566,NYC-LAX,2023-04-19,A321,150,367.36
FL00567,CHI-MIA,2023-10-28,A320,150,270.64
FL00568,NYC-BOS,2023-06-26,A321,220,262.59
FL00569,CHI-MIA,2023-11-20,B737,180,225.03
FL00570,NYC-CHI,2023-08-27,A320,220,211.63
FL00571,CHI-MIA,2023-11-28,A320,150,243.25
FL00572,NYC-CHI,2023-04-15,A321,150,274.0
FL00573,NYC-CHI,2023-11-27,B737,220,302.22
FL00574,LAX-SF,2023-02-08,B737,150,326.4
FL00575,CHI-MIA,2023-06-04,A321,180,256.3
FL00576,LAX-SF,2023-03-22,B737,180,300.6
FL00577,NYC-LAX,2023-08-23,B737,220,533.91
FL00578,NYC-CHI,2023-03-03,A320,150,280.57
FL00579,NYC-LAX,2023-10-06,A321,220,452.4
FL00580,CHI-MIA,2023-03-14,A321,150,239.94
FL00581,NYC-BOS,2023-01-30,B737,180,291.77
FL00582,LAX-SF,2023-02-10,A321,220,242.5
FL00583,LAX-SF,2023-11-09,B737,220,247.65
FL00584,NYC-CHI,2023-07-15,A320,220,286.18
FL00585,NYC-BOS,2023-02-16,A320,150,289.31
FL00586,LAX-SF,2023-05-06,A321,220,291.87
FL00587,LAX-SF,2023-10-21,A320,150,253.21
FL00588,CHI-MIA,2023-01-31,B737,150,285.9
FL00589,CHI-MIA,2023-11-21,A320,150,216.56
FL00590,NYC-CHI,2023-12-29,A321,180,303.91
FL00591,LAX-SF,2023-11-02,B737,220,224.85
FL00592,NYC-BOS,2023-05-02,B737,180,236.69
FL00593,NYC-BOS,2023-05-04,A320,180,270.91
FL00594,CHI-MIA,2023-10-12,B737,150,239.99
FL00595,NYC-BOS,2023-05-06,A321,220,203.81
FL00596,CHI-MIA,2023-11-01,A320,150,205.41
FL00597,NYC-BOS,2023-12-08,B737,150,269.69
FL00598,LAX-SF,2023-04-19,B737,180,235.28
FL00599,LAX-SF,2023-12-07,B737,150,212.16
FL00600,CHI-MIA,2023-11-20,A321,220,224.05
FL00601,LAX-SF,2023-10-07,A320,220,234.34
FL00602,NYC-BOS,2023-09-09,A320,220,266.94
FL00603,NYC-CHI,2023-06-01,B737,150,250.82
FL00604,NYC-BOS,2023-04-11,A320,150,264.9
FL00605,CHI-MIA,2023-03-05,B737,220,299.93
FL00606,NYC-BOS,2023-05-29,A321,180,296.86
FL00607,LAX-SF,2023-07-03,A321,150,268.65
FL00608,CHI-MIA,2023-05-27,B737,150,238.91
FL00609,NYC-CHI,2023-07-02,B737,220,242.08
FL00610,NYC-LAX,2023-07-22,B737,220,357.86
FL00611,NYC-LAX,2023-06-28,A321,180,394.67
FL00612,CHI-MIA,2023-08-27,A321,220,278.65
FL00613,CHI-MIA,2023-06-12,A321,150,244.08
FL00614,CHI-MIA,2023-12-03,A320,150,245.46
FL00615,NYC-LAX,2023-03-04,A320,220,393.24
FL00616,NYC-BOS,2023-07-08,A321,180,280.11
FL00617,NYC-CHI,2023-08-02,B737,150,338.08
FL00618,NYC-CHI,2023-07-23,B737,150,344.05
FL00619,NYC-CHI,2023-07-03,A320,220,357.88
FL00620,LAX-SF,2023-09-21,A321,180,254.23
FL00621,NYC-CHI,2023-01-30,A320,220,320.6
FL00622,NYC-BOS,2023-07-07,A320,150,271.47
FL00623,NYC-LAX,2023-06-13,A321,150,369.04
FL00624,NYC-LAX,2023-09-17,B737,180,415.66
FL00625,LAX-SF,2023-07-07,A321,220,301.75
FL00626,NYC-BOS,2023-05-03,A320,220,270.16
FL00627,NYC-CHI,2023-06-11,A320,220,326.37
FL00628,CHI-MIA,2023-01-13,B737,180,278.13
FL00629,CHI-MIA,2023-08-03,B737,220,245.35
FL00630,LAX-SF,2023-08-19,B737,150,271.02
FL00631,NYC-BOS,2023-08-21,A321,150,237.81
FL00632,NYC-LAX,2023-12-03,B737,220,330.86
FL00633,NYC-CHI,2023-02-21,B737,180,317.01
FL00634,NYC-CHI,2023-12-01,B737,150,388.75
FL00635,CHI-MIA,2023-09-21,A320,220,249.23
FL00636,NYC-CHI,2023-05-07,B737,180,229.24
FL00637,LAX-SF,2023-03-20,A320,150,271.2
FL00638,NYC-LAX,2023-09-21,A321,180,446.51
FL00639,NYC-LAX,2023-11-16,B737,150,367.09
FL00640,NYC-LAX,2023-05-17,A321,220,384.81
FL00641,LAX-SF,2023-11-03,B737,180,275.53
FL00642,CHI-MIA,2023-07-05,A321,150,245.88
FL00643,NYC-CHI,2023-11-12,A320,150,356.91
FL00644,NYC-CHI,2023-08-01,A321,220,337.05
FL00645,NYC-BOS,2023-04-11,A321,150,252.66
FL00646,NYC-LAX,2023-07-30,A320,220,409.87
FL00647,CHI-MIA,2023-04-11,A320,180,177.24
FL00648,NYC-LAX,2023-05-26,A321,220,398.49
FL00649,LAX-SF,2023-01-13,A320,220,287.05
FL00650,NYC-CHI,2023-06-15,A320,150,287.2
FL00651,LAX-SF,2023-04-10,B737,180,279.13
FL00652,NYC-CHI,2023-10-19,A320,220,364.09
FL00653,NYC-CHI,2023-05-29,A321,180,286.26
FL00654,NYC-LAX,2023-08-15,A320,220,498.23
FL00655,NYC-BOS,2023-04-28,A320,150,256.9
FL00656,NYC-BOS,2023-01-13,B737,180,294.4
FL00657,NYC-BOS,2023-12-03,B737,180,243.14
FL00658,NYC-LAX,2023-04-12,A321,220,350.28
FL00659,NYC-LAX,2023-06-20,B737,150,470.59
FL00660,CHI-MIA,2023-04-14,A321,150,233.47
FL00661,CHI-MIA,2023-06-30,B737,220,244.25
FL00662,NYC-LAX,2023-05-14,B737,150,365.42
FL00663,NYC-BOS,2023-02-24,A320,150,185.15
FL00664,CHI-MIA,2023-05-15,A321,150,257.67
FL00665,CHI-MIA,2023-06-09,A321,220,255.2
FL00666,NYC-LAX,2023-02-28,A320,180,412.2
FL00667,CHI-MIA,2023-06-06,A321,150,246.9
FL00668,CHI-MIA,2023-01-04,A321,180,200.7
FL00669,NYC-CHI,2023-05-13,A320,220,385.06
FL00670,LAX-SF,2023-08-21,A321,180,262.99
FL00671,NYC-LAX,2023-07-18,A321,180,416.94
FL00672,NYC-CHI,2023-12-05,A321,150,260.23
FL00673,LAX-SF,2023-12-26,A320,150,283.69
FL00674,CHI-MIA,2023-07-07,B737,180,265.53
FL00675,NYC-LAX,2023-06-23,A321,220,345.55
FL00676,NYC-CHI,2023-08-14,B737,220,293.77
FL00677,NYC-BOS,2023-02-15,B737,150,244.3
FL00678,NYC-CHI,2023-10-29,B737,180,285.7
FL00679,NYC-BOS,2023-01-03,A321,180,243.98
FL00680,CHI-MIA,2023-04-18,A320,220,213.04
FL00681,NYC-LAX,2023-11-29,A320,220,281.22
FL00682,CHI-MIA,2023-09-29,B737,150,267.95
FL00683,CHI-MIA,2023-03-31,A321,220,204.71
FL00684,NYC-BOS,2023-01-19,A320,180,253.63
FL00685,NYC-CHI,2023-09-17,B737,180,321.41
FL00686,NYC-BOS,2023-04-17,B737,150,272.78
FL00687,LAX-SF,2023-09-04,A320,180,281.5
FL00688,CHI-MIA,2023-11-17,A321,180,240.47
FL00689,LAX-SF,2023-07-06,A321,150,259.18
FL00690,NYC-BOS,2023-06-05,B737,150,281.64
FL00691,NYC-CHI,2023-08-04,A321,220,280.4
FL00692,LAX-SF,2023-06-04,B737,150,264.06
FL00693,NYC-LAX,2023-12-30,A320,220,360.19
FL00694,NYC-LAX,2023-06-04,B737,220,416.95
FL00695,NYC-CHI,2023-06-09,A321,150,183.94
FL00696,LAX-SF,2023-06-12,A320,180,310.01
FL00697,LAX-SF,2023-04-01,A320,220,273.49
FL00698,NYC-BOS,2023-04-01,A320,150,206.81
FL00699,NYC-CHI,2023-09-14,A320,180,300.57
FL00700,LAX-SF,2023-07-12,A320,150,221.38
FL00701,NYC-LAX,2023-08-25,B737,180,381.77
FL00702,LAX-SF,2023-04-09,A321,150,206.15
FL00703,CHI-MIA,2023-04-19,B737,220,273.38
FL00704,NYC-CHI,2023-05-12,A320,150,288.38
FL00705,NYC-CHI,2023-04-26,A321,180,273.75
FL00706,LAX-SF,2023-11-20,A321,180,226.22
FL00707,NYC-CHI,2023-07-14,A321,220,273.88
FL00708,CHI-MIA,2023-06-30,A321,180,286.4
FL00709,CHI-MIA,2023-03-10,A321,150,278.59
FL00710,NYC-LAX,2023-09-06,A320,150,289.62
FL00711,CHI-MIA,2023-12-23,B737,180,224.01
FL00712,NYC-BOS,2023-06-28,A320,220,269.37
FL00713,CHI-MIA,2023-08-27,B737,220,294.48
FL00714,NYC-CHI,2023-07-09,B737,180,280.76
FL00715,NYC-BOS,2023-07-25,A320,220,239.24
FL00716,CHI-MIA,2023-08-01,A321,180,225.28
FL00717,NYC-BOS,2023-10-14,A320,220,254.0
FL00718,NYC-LAX,2023-08-02,A321,180,312.54
FL00719,NYC-LAX,2023-06-02,A320,220,408.6
FL00720,NYC-LAX,2023-08-05,A320,220,347.03
FL00721,LAX-SF,2023-03-29,A320,150,239.36
FL00722,LAX-SF,2023-06-16,B737,150,238.65
FL00723,NYC-BOS,2023-03-22,B737,150,238.95
FL00724,CHI-MIA,2023-12-03,A320,220,236.21
FL00725,NYC-LAX,2023-07-02,A321,150,305.98
FL00726,NYC-CHI,2023-12-05,A321,180,319.73
FL00727,LAX-SF,2023-11-10,A321,180,282.26
FL00728,CHI-MIA,2023-12-05,A321,150,260.89
FL00729,NYC-LAX,2023-06-17,A320,150,400.35
FL00730,LAX-SF,2023-08-28,B737,150,230.19
FL00731,LAX-SF,2023-02-12,A321,220,216.49
FL00732,LAX-SF,2023-11-24,A320,150,219.64
FL00733,LAX-SF,2023-03-24,B737,220,209.64
FL00734,CHI-MIA,2023-01-12,A320,150,270.46
FL00735,NYC-BOS,2023-10-10,A321,150,270.29
FL00736,NYC-BOS,2023-03-10,A320,180,245.88
FL00737,LAX-SF,2023-02-19,A320,180,304.4
FL00738,NYC-BOS,2023-02-16,A321,180,230.28
FL00739,CHI-MIA,2023-03-25,A320,150,283.52
FL00740,LAX-SF,2023-09-05,B737,150,293.45
FL00741,CHI-MIA,2023-11-15,A320,180,260.31
FL00742,NYC-CHI,2023-07-21,B737,150,298.05
FL00743,NYC-LAX,2023-02-27,B737,180,388.48
FL00744,NYC-BOS,2023-08-07,B737,180,222.27
FL00745,NYC-LAX,2023-09-23,A321,220,485.28
FL00746,NYC-CHI,2023-01-22,B737,180,304.77
FL00747,NYC-CHI,2023-10-22,A321,220,295.33
FL00748,CHI-MIA,2023-11-18,A321,220,228.31
FL00749,NYC-BOS,2023-11-19,B737,180,280.23
FL00750,NYC-LAX,2023-08-21,A320,180,299.69
FL00751,LAX-SF,2023-03-06,A321,180,245.98
FL00752,NYC-BOS,2023-05-30,A321,220,219.79
FL00753,LAX-SF,2023-09-05,A320,220,299.93
FL00754,NYC-LAX,2023-10-28,A320,150,436.24
FL00755,CHI-MIA,2023-05-17,A321,150,267.16
FL00756,CHI-MIA,2023-02-15,A320,150,248.13
FL00757,NYC-CHI,2023-05-25,B737,180,367.99
FL00758,NYC-CHI,2023-12-07,A321,220,299.45
FL00759,NYC-LAX,2023-05-12,A321,220,483.87
FL00760,NYC-CHI,2023-02-12,A321,150,280.3
FL00761,NYC-LAX,2023-07-31,A320,180,429.36
FL00762,NYC-BOS,2023-02-16,A321,220,216.15
FL00763,NYC-LAX,2023-03-10,A320,180,351.34
FL00764,NYC-CHI,2023-01-16,A320,220,224.9
FL00765,NYC-CHI,2023-05-18,B737,220,289.18
FL00766,CHI-MIA,2023-03-18,A321,220,276.78
FL00767,LAX-SF,2023-11-17,B737,180,279.33
FL00768,NYC-LAX,2023-04-17,A320,150,362.36
FL00769,NYC-LAX,2023-10-11,A321,150,449.97
FL00770,LAX-SF,2023-06-17,B737,180,242.89
FL00771,CHI-MIA,2023-02-06,B737,220,238.11
FL00772,LAX-SF,2023-07-24,B737,150,291.9
FL00773,CHI-MIA,2023-03-02,B737,220,235.8
FL00774,CHI-MIA,2023-11-07,A321,150,249.08
FL00775,LAX-SF,2023-08-30,B737,180,272.12
FL00776,NYC-BOS,2023-07-21,A320,150,245.24
FL00777,CHI-MIA,2023-04-19,A320,180,243.73
FL00778,CHI-MIA,2023-07-15,A320,150,288.04
FL00779,CHI-MIA,2023-01-23,A321,180,275.72
FL00780,NYC-CHI,2023-11-07,A320,150,265.34
FL00781,NYC-BOS,2023-06-26,B737,180,271.23
FL00782,NYC-LAX,2023-11-13,A320,150,400.45
FL00783,NYC-LAX,2023-04-19,B737,220,329.97
FL00784,NYC-BOS,2023-03-17,B737,220,250.43
FL00785,LAX-SF,2023-08-02,B737,150,238.98
FL00786,NYC-BOS,2023-04-22,B737,220,194.91
FL00787,NYC-BOS,2023-04-14,A320,220,252.95
FL00788,CHI-MIA,2023-05-30,B737,180,283.62
FL00789,NYC-LAX,2023-05-06,B737,150,364.52
FL00790,CHI-MIA,2023-07-20,A321,180,212.24
FL00791,NYC-CHI,2023-06-16,A321,180,294.16
FL00792,LAX-SF,2023-06-01,B737,220,232.21
FL00793,LAX-SF,2023-06-24,A320,150,266.09
FL00794,LAX-SF,2023-12-20,B737,220,261.0
FL00795,LAX-SF,2023-04-03,A320,180,219.58
FL00796,NYC-LAX,2023-10-22,A320,150,404.28
FL00797,NYC-CHI,2023-09-26,A320,220,334.34
FL00798,NYC-CHI,2023-11-05,A320,220,290.62
FL00799,NYC-LAX,2023-01-17,A320,180,420.94
FL00800,LAX-SF,2023-04-27,A321,150,275.92
FL00801,LAX-SF,2023-11-06,B737,150,258.42
FL00802,NYC-LAX,2023-03-27,A320,150,487.93
FL00803,NYC-LAX,2023-04-28,A321,220,388.05
FL00804,LAX-SF,2023-09-28,A321,180,292.9
FL00805,LAX-SF,2023-01-30,A321,150,223.09
FL00806,CHI-MIA,2023-12-26,A321,150,229.81
FL00807,CHI-MIA,2023-02-18,A321,150,244.18
FL00808,NYC-BOS,2023-01-20,B737,220,230.1
FL00809,NYC-BOS,2023-08-09,A321,180,227.48
FL00810,LAX-SF,2023-05-12,A321,180,247.19
FL00811,LAX-SF,2023-04-17,A321,180,244.5
FL00812,NYC-CHI,2023-12-14,B737,150,326.05
FL00813,CHI-MIA,2023-07-26,B737,150,253.12
FL00814,NYC-LAX,2023-12-23,B737,180,371.05
FL00815,NYC-BOS,2023-11-10,B737,220,270.06
FL00816,LAX-SF,2023-08-08,A321,150,222.46
FL00817,NYC-BOS,2023-08-03,B737,150,212.15
FL00818,NYC-CHI,2023-09-02,B737,150,379.59
FL00819,NYC-CHI,2023-09-26,B737,150,267.8
FL00820,LAX-SF,2023-04-04,A320,150,295.16
FL00821,CHI-MIA,2023-07-26,B737,220,312.32
FL00822,NYC-CHI,2023-10-06,A321,180,356.85
FL00823,NYC-CHI,2023-03-03,B737,150,256.32
FL00824,LAX-SF,2023-05-09,B737,150,276.71
FL00825,NYC-BOS,2023-04-20,A320,180,263.9
FL00826,NYC-CHI,2023-07-26,A321,150,245.31
FL00827,CHI-MIA,2023-11-22,A321,220,269.97
FL00828,CHI-MIA,2023-06-14,A320,150,270.92
FL00829,NYC-BOS,2023-03-20,A320,220,233.86
FL00830,NYC-CHI,2023-02-25,B737,150,302.68
FL00831,LAX-SF,2023-04-14,A321,150,229.92
FL00832,LAX-SF,2023-09-13,A320,180,258.26
FL00833,LAX-SF,2023-10-14,A321,150,268.07
FL00834,LAX-SF,2023-06-12,A320,220,281.26
FL00835,NYC-BOS,2023-10-18,A320,150,248.82
FL00836,LAX-SF,2023-10-31,B737,220,245.97
FL00837,NYC-BOS,2023-06-15,A321,180,219.05
FL00838,LAX-SF,2023-01-03,B737,220,283.4
FL00839,NYC-BOS,2023-05-18,A320,150,230.02
FL00840,NYC-BOS,2023-06-20,A321,220,244.93
FL00841,NYC-CHI,2023-06-02,B737,150,319.99
FL00842,LAX-SF,2023-07-02,B737,180,208.02
FL00843,CHI-MIA,2023-11-11,A320,220,174.49
FL00844,NYC-CHI,2023-06-19,B737,150,245.69
FL00845,CHI-MIA,2023-01-14,B737,150,248.02
FL00846,NYC-CHI,2023-07-01,A321,220,273.88
FL00847,NYC-CHI,2023-10-04,A321,220,279.22
FL00848,LAX-SF,2023-07-01,A321,150,254.6
FL00849,NYC-CHI,2023-11-17,B737,220,349.23
FL00850,CHI-MIA,2023-08-30,B737,180,300.55
FL00851,NYC-LAX,2023-05-22,A320,180,408.45
FL00852,NYC-LAX,2023-02-12,A321,220,379.96
FL00853,CHI-MIA,2023-06-15,B737,180,220.59
FL00854,NYC-BOS,2023-10-20,A320,180,341.86
FL00855,NYC-LAX,2023-10-19,B737,180,408.57
FL00856,CHI-MIA,2023-05-28,A321,180,240.99
FL00857,NYC-BOS,2023-07-28,B737,180,277.95
FL00858,LAX-SF,2023-08-27,A321,150,257.84
FL00859,LAX-SF,2023-03-29,A320,220,231.9
FL00860,NYC-LAX,2023-04-29,A321,220,368.17
FL00861,NYC-LAX,2023-08-10,A321,220,382.3
FL00862,NYC-BOS,2023-09-30,A321,150,224.08
FL00863,NYC-CHI,2023-01-11,B737,150,284.17
FL00864,NYC-CHI,2023-10-03,B737,220,354.69
FL00865,NYC-CHI,2023-02-21,B737,180,349.28
FL00866,NYC-BOS,2023-10-23,B737,150,173.88
FL00867,CHI-MIA,2023-04-20,A321,220,212.3
FL00868,CHI-MIA,2023-01-28,B737,220,267.56
FL00869,NYC-LAX,2023-02-05,A320,150,429.75
FL00870,NYC-CHI,2023-12-10,B737,220,277.7
FL00871,NYC-CHI,2023-01-11,A321,220,354.08
FL00872,NYC-BOS,2023-05-08,B737,180,258.47
FL00873,LAX-SF,2023-05-25,B737,220,259.39
FL00874,NYC-CHI,2023-04-16,A320,220,298.49
FL00875,NYC-BOS,2023-10-05,B737,150,266.26
FL00876,LAX-SF,2023-04-16,A320,220,299.23
FL00877,NYC-BOS,2023-02-09,A320,150,214.47
FL00878,NYC-CHI,2023-11-28,A320,150,280.02
FL00879,CHI-MIA,2023-11-23,B737,220,256.16
FL00880,CHI-MIA,2023-08-12,A321,150,242.13
FL00881,NYC-BOS,2023-08-17,A320,150,301.87
FL00882,CHI-MIA,2023-04-05,B737,180,252.23
FL00883,CHI-MIA,2023-11-29,A321,150,223.23
FL00884,CHI-MIA,2023-05-11,A320,180,262.06
FL00885,NYC-BOS,2023-07-27,B737,180,261.41
FL00886,NYC-LAX,2023-02-01,B737,180,390.46
FL00887,LAX-SF,2023-09-13,B737,220,253.49
FL00888,NYC-BOS,2023-07-09,A321,150,224.65
FL00889,CHI-MIA,2023-10-14,A320,220,262.26
FL00890,CHI-MIA,2023-05-07,A320,150,240.77
FL00891,NYC-CHI,2023-10-03,B737,150,247.23
FL00892,CHI-MIA,2023-09-30,A320,150,231.76
FL00893,NYC-CHI,2023-04-19,B737,220,305.68
FL00894,LAX-SF,2023-07-06,B737,220,267.24
FL00895,NYC-BOS,2023-06-05,A321,150,231.79
FL00896,NYC-CHI,2023-10-13,B737,180,318.31
FL00897,NYC-BOS,2023-08-26,B737,150,238.45
FL00898,NYC-BOS,2023-04-22,B737,150,261.49
FL00899,NYC-LAX,2023-07-20,A321,220,476.72
FL00900,NYC-BOS,2023-11-09,A321,180,244.67
FL00901,CHI-MIA,2023-01-01,A320,180,269.48
FL00902,NYC-LAX,2023-08-25,A321,150,437.87
FL00903,NYC-LAX,2023-07-09,A320,220,444.05
FL00904,NYC-CHI,2023-05-19,B737,220,362.24
FL00905,LAX-SF,2023-08-09,A321,150,256.06
FL00906,NYC-CHI,2023-07-11,B737,150,308.6
FL00907,LAX-SF,2023-08-15,B737,150,199.8
FL00908,NYC-BOS,2023-03-04,A321,180,230.3
FL00909,LAX-SF,2023-09-30,A321,220,217.14
FL00910,CHI-MIA,2023-04-29,B737,180,266.38
FL00911,NYC-BOS,2023-08-06,A321,180,242.44
FL00912,NYC-BOS,2023-04-15,B737,150,269.47
FL00913,CHI-MIA,2023-03-24,A321,180,217.35
FL00914,LAX-SF,2023-07-29,A320,180,211.62
FL00915,NYC-LAX,2023-05-17,A321,180,439.88
FL00916,NYC-BOS,2023-10-17,A320,220,220.39
FL00917,LAX-SF,2023-04-28,B737,180,286.18
FL00918,NYC-CHI,2023-06-01,A321,220,331.1
FL00919,NYC-BOS,2023-10-10,A321,180,269.06
FL00920,NYC-CHI,2023-12-17,A321,180,255.3
FL00921,NYC-CHI,2023-06-25,A321,220,255.82
FL00922,NYC-LAX,2023-05-29,B737,180,446.2
FL00923,NYC-LAX,2023-10-21,A320,180,415.97
FL00924,CHI-MIA,2023-01-25,A321,180,253.88
FL00925,NYC-BOS,2023-03-11,A320,180,241.68
FL00926,CHI-MIA,2023-05-29,A321,180,271.45
FL00927,CHI-MIA,2023-12-26,A321,180,271.97
FL00928,NYC-CHI,2023-06-29,B737,150,311.55
FL00929,NYC-LAX,2023-03-02,A321,220,387.93
FL00930,NYC-BOS,2023-02-25,A321,150,255.05
FL00931,LAX-SF,2023-12-15,A320,180,259.67
FL00932,NYC-CHI,2023-01-30,A320,220,291.08
FL00933,LAX-SF,2023-07-24,A321,180,197.67
FL00934,NYC-BOS,2023-08-08,A320,180,267.47
FL00935,NYC-CHI,2023-04-13,B737,150,297.36
FL00936,NYC-CHI,2023-02-21,A321,220,318.03
FL00937,NYC-LAX,2023-10-05,A320,220,427.83
FL00938,NYC-LAX,2023-07-01,A320,220,333.23
FL00939,NYC-CHI,2023-07-28,A320,220,280.46
FL00940,NYC-LAX,2023-03-31,A320,180,421.01
FL00941,NYC-BOS,2023-12-03,A320,180,270.91
FL00942,LAX-SF,2023-08-27,B737,180,242.83
FL00943,NYC-BOS,2023-10-10,A321,180,228.56
FL00944,LAX-SF,2023-02-27,B737,150,276.91
FL00945,NYC-LAX,2023-01-26,A321,150,391.21
FL00946,LAX-SF,2023-09-30,B737,180,262.25
FL00947,NYC-LAX,2023-01-13,B737,180,363.98
FL00948,LAX-SF,2023-08-27,A321,220,227.13
FL00949,CHI-MIA,2023-04-10,A321,150,262.28
FL00950,CHI-MIA,2023-05-25,A320,150,255.06
FL00951,LAX-SF,2023-12-21,B737,150,217.92
FL00952,NYC-CHI,2023-08-27,B737,150,228.52
FL00953,CHI-MIA,2023-12-12,A321,180,204.57
FL00954,LAX-SF,2023-02-14,A321,150,259.65
FL00955,NYC-CHI,2023-04-13,A321,220,354.82
FL00956,LAX-SF,2023-08-18,B737,180,292.88
FL00957,NYC-CHI,2023-08-09,B737,150,253.35
FL00958,NYC-BOS,2023-12-16,A321,150,186.52
FL00959,NYC-CHI,2023-04-18,A320,180,329.29
FL00960,NYC-CHI,2023-04-06,B737,220,291.46
FL00961,NYC-LAX,2023-07-31,A320,180,416.9
FL00962,LAX-SF,2023-10-26,B737,220,242.49
FL00963,NYC-LAX,2023-10-24,A321,150,422.58
FL00964,LAX-SF,2023-05-30,B737,150,239.03
FL00965,LAX-SF,2023-01-03,A320,220,179.87
FL00966,LAX-SF,2023-10-06,A320,150,209.0
FL00967,NYC-CHI,2023-06-24,A321,150,295.81
FL00968,NYC-LAX,2023-09-05,B737,150,264.83
FL00969,NYC-LAX,2023-11-10,B737,180,454.16
